facility_id,facility_name,parent_area_id,lat,long,type,area_sort_order
ben_7_8725,RC 1,ben_4_534,,,health facility,
ben_7_8726,RC 1,ben_4_98,,,health facility,
ben_7_8727,RC 1,ben_4_98,,,health facility,
ben_7_8728,RC 1,ben_4_98,,,health facility,
ben_7_8729,RC 1,ben_4_98,,,health facility,
ben_7_8730,RC 1,ben_4_98,,,health facility,
ben_7_8731,RC 1,ben_4_98,,,health facility,
ben_7_8732,RC 1,ben_4_98,,,health facility,
ben_7_8733,RC 1,ben_4_98,,,health facility,
ben_7_8734,RC 1,ben_4_98,,,health facility,
ben_7_8735,RC 1,ben_4_98,,,health facility,
ben_7_8736,RC 1,ben_4_98,,,health facility,
ben_7_8737,RC 1,ben_4_15,,,health facility,
ben_7_8738,RC 1,ben_4_98,,,health facility,
ben_7_8739,RC 1,ben_4_15,,,health facility,
ben_7_8740,RC 1,ben_4_15,,,health facility,
ben_7_8741,RC 1,ben_4_15,,,health facility,
ben_7_8742,RC 1,ben_4_15,,,health facility,
ben_7_8743,RC 1,ben_4_448,,,health facility,
ben_7_8744,RC 1,ben_4_448,,,health facility,
ben_7_8745,RC 1,ben_4_372,,,health facility,
ben_7_8746,RC 1,ben_4_372,,,health facility,
ben_7_8747,RC 1,ben_4_372,,,health facility,
ben_7_8748,RC 1,ben_4_372,,,health facility,
ben_7_8749,RC 1,ben_4_372,,,health facility,
ben_7_8750,RC 1,ben_4_372,,,health facility,
ben_7_8751,RC 1,ben_4_458,,,health facility,
ben_7_8752,RC 1,ben_4_15,,,health facility,
ben_7_8753,RC 1,ben_4_458,,,health facility,
ben_7_8754,RC 1,ben_4_98,,,health facility,
ben_7_8755,RC 1,ben_4_44,,,health facility,
ben_7_8756,RC 1,ben_4_534,,,health facility,
ben_7_8757,RC 1,ben_4_534,,,health facility,
ben_7_8758,RC 1,ben_4_534,,,health facility,
ben_7_8759,RC 1,ben_4_536,,,health facility,
ben_7_8760,RC 1,ben_4_536,,,health facility,
ben_7_8761,RC 1,ben_4_536,,,health facility,
ben_7_8762,RC 1,ben_4_536,,,health facility,
ben_7_8763,RC 1,ben_4_536,,,health facility,
ben_7_8764,RC 1,ben_4_536,,,health facility,
ben_7_8765,RC 1,ben_4_536,,,health facility,
ben_7_8766,RC 1,ben_4_536,,,health facility,
ben_7_8767,RC 1,ben_4_536,,,health facility,
ben_7_8768,RC 1,ben_4_44,,,health facility,
ben_7_8769,RC 1,ben_4_536,,,health facility,
ben_7_8770,RC 1,ben_4_536,,,health facility,
ben_7_8771,RC 1,ben_4_536,,,health facility,
ben_7_8772,RC 1,ben_4_44,,,health facility,
ben_7_8773,RC 1,ben_4_44,,,health facility,
ben_7_8774,RC 1,ben_4_44,,,health facility,
ben_7_8775,RC 1,ben_4_44,,,health facility,
ben_7_8776,RC 1,ben_4_44,,,health facility,
ben_7_8777,RC 1,ben_4_44,,,health facility,
ben_7_8778,RC 1,ben_4_44,,,health facility,
ben_7_8779,RC 1,ben_4_44,,,health facility,
ben_7_8780,RC 1,ben_4_44,,,health facility,
ben_7_8781,RC 1,ben_4_44,,,health facility,
ben_7_8782,RC 1,ben_4_536,,,health facility,
ben_7_8783,RC1,ben_4_427,,,health facility,
ben_7_8784,RC 2,ben_4_240,,,health facility,
ben_7_8785,RC 2,ben_4_240,,,health facility,
ben_7_8786,RC 3,ben_4_28,,,health facility,
ben_7_8787,RC 3,ben_4_28,,,health facility,
ben_7_8788,RC 3,ben_4_28,,,health facility,
ben_7_8789,RC 3,ben_4_536,,,health facility,
ben_7_8790,RC 3,ben_4_44,,,health facility,
ben_7_8791,RC 3,ben_4_44,,,health facility,
ben_7_8792,RC 3,ben_4_15,,,health facility,
ben_7_8793,RC 3,ben_4_15,,,health facility,
ben_7_8794,RC 3,ben_4_15,,,health facility,
ben_7_8795,RC 3,ben_4_448,,,health facility,
ben_7_8796,RC 3,ben_4_448,,,health facility,
ben_7_8797,RC 3,ben_4_372,,,health facility,
ben_7_8798,RC 3,ben_4_35,,,health facility,
ben_7_8799,RC 3,ben_4_459,,,health facility,
ben_7_8800,RC 3,ben_4_459,,,health facility,
ben_7_8801,RC 3,ben_4_459,,,health facility,
ben_7_8802,RC 3,ben_4_36,,,health facility,
ben_7_8803,RC 3,ben_4_36,,,health facility,
ben_7_8804,RC 3,ben_4_36,,,health facility,
ben_7_8805,RC 3,ben_4_28,,,health facility,
ben_7_8806,RC 3,ben_4_28,,,health facility,
ben_7_8807,RC 3,ben_4_28,,,health facility,
ben_7_8808,RC 3,ben_4_35,,,health facility,
ben_7_8809,RC 3,ben_4_58,,,health facility,
ben_7_8810,RC 3,ben_4_161,,,health facility,
ben_7_8811,RC 3,ben_4_102,,,health facility,
ben_7_8812,RC 3,ben_4_102,,,health facility,
ben_7_8813,RC 3,ben_4_102,,,health facility,
ben_7_8814,RC 3,ben_4_99,,,health facility,
ben_7_8815,RC 2,ben_4_448,,,health facility,
ben_7_8816,RC 2,ben_4_448,,,health facility,
ben_7_8817,RC 2,ben_4_114,,,health facility,
ben_7_8818,RC 2,ben_4_114,,,health facility,
ben_7_8819,RC 2,ben_4_114,,,health facility,
ben_7_8820,RC 2,ben_4_117,,,health facility,
ben_7_8821,RC 2,ben_4_117,,,health facility,
ben_7_8822,RC 2,ben_4_117,,,health facility,
ben_7_8823,RC 2,ben_4_117,,,health facility,
ben_7_8824,RC 2,ben_4_235,,,health facility,
ben_7_8825,RC 2,ben_4_235,,,health facility,
ben_7_8826,RC 2,ben_4_235,,,health facility,
ben_7_8827,RC 3,ben_4_161,,,health facility,
ben_7_8828,RC 2,ben_4_235,,,health facility,
ben_7_8829,RC 2,ben_4_400,,,health facility,
ben_7_8830,RC 2,ben_4_400,,,health facility,
ben_7_8831,RC 2,ben_4_400,,,health facility,
ben_7_8832,RC 2,ben_4_58,,,health facility,
ben_7_8833,RC 2,ben_4_58,,,health facility,
ben_7_8834,RC 2,ben_4_58,,,health facility,
ben_7_8835,RC 2,ben_4_58,,,health facility,
ben_7_8836,RC 3,ben_4_240,,,health facility,
ben_7_8837,RC 3,ben_4_240,,,health facility,
ben_7_8838,RC 3,ben_4_240,,,health facility,
ben_7_8839,RC 3,ben_4_240,,,health facility,
ben_7_8840,RC 3,ben_4_99,,,health facility,
ben_7_8841,RC 2,ben_4_400,,,health facility,
ben_7_8842,RC 3,ben_4_499,,,health facility,
ben_7_8843,RC 3,ben_4_67,,,health facility,
ben_7_8844,RC 3,ben_4_67,,,health facility,
ben_7_8845,RC 4,ben_4_459,,,health facility,
ben_7_8846,RC 4,ben_4_459,,,health facility,
ben_7_8847,RC 4,ben_4_58,,,health facility,
ben_7_8848,RC 4,ben_4_161,,,health facility,
ben_7_8849,RC 4,ben_4_67,,,health facility,
ben_7_8850,RC 4,ben_4_456,,,health facility,
ben_7_8851,RC 4,ben_4_448,,,health facility,
ben_7_8852,RC 4,ben_4_114,,,health facility,
ben_7_8853,RC 4,ben_4_114,,,health facility,
ben_7_8854,RC 4,ben_4_117,,,health facility,
ben_7_8855,RC 4,ben_4_117,,,health facility,
ben_7_8856,RC 5,ben_4_99,,,health facility,
ben_7_8857,RC 4,ben_4_36,,,health facility,
ben_7_8858,RC 5,ben_4_372,,,health facility,
ben_7_8859,RC 5,ben_4_36,,,health facility,
ben_7_8860,RC 5,ben_4_161,,,health facility,
ben_7_8861,RC 5,ben_4_67,,,health facility,
ben_7_8862,RC 5,ben_4_117,,,health facility,
ben_7_8863,RC 6,ben_4_99,,,health facility,
ben_7_8864,RC 6,ben_4_36,,,health facility,
ben_7_8865,RC 6,ben_4_67,,,health facility,
ben_7_8866,RC1,ben_4_414,,,health facility,
ben_7_8867,RC1,ben_4_115,,,health facility,
ben_7_8868,RC1,ben_4_115,,,health facility,
ben_7_8869,RC1,ben_4_115,,,health facility,
ben_7_8870,RC1,ben_4_115,,,health facility,
ben_7_8871,RC 5,ben_4_36,,,health facility,
ben_7_8872,RC 2,ben_4_448,,,health facility,
ben_7_8873,RC 4,ben_4_36,,,health facility,
ben_7_8874,RC 4,ben_4_35,,,health facility,
ben_7_8875,RC 3,ben_4_211,,,health facility,
ben_7_8876,RC 3,ben_4_482,,,health facility,
ben_7_8877,RC 3,ben_4_482,,,health facility,
ben_7_8878,RC 3,ben_4_482,,,health facility,
ben_7_8879,RC 3,ben_4_456,,,health facility,
ben_7_8880,RC 3,ben_4_448,,,health facility,
ben_7_8881,RC 3,ben_4_448,,,health facility,
ben_7_8882,RC 3,ben_4_114,,,health facility,
ben_7_8883,RC 3,ben_4_114,,,health facility,
ben_7_8884,RC 3,ben_4_117,,,health facility,
ben_7_8885,RC 3,ben_4_117,,,health facility,
ben_7_8886,RC 3,ben_4_235,,,health facility,
ben_7_8887,RC 4,ben_4_459,,,health facility,
ben_7_8888,RC 3,ben_4_235,,,health facility,
ben_7_8889,RC 3,ben_4_400,,,health facility,
ben_7_8890,RC 3,ben_4_400,,,health facility,
ben_7_8891,RC 4,ben_4_240,,,health facility,
ben_7_8892,RC 4,ben_4_240,,,health facility,
ben_7_8893,RC 4,ben_4_240,,,health facility,
ben_7_8894,RC 4,ben_4_99,,,health facility,
ben_7_8895,RC 4,ben_4_99,,,health facility,
ben_7_8896,RC 4,ben_4_28,,,health facility,
ben_7_8897,RC 4,ben_4_15,,,health facility,
ben_7_8898,RC 4,ben_4_15,,,health facility,
ben_7_8899,RC 4,ben_4_15,,,health facility,
ben_7_8900,RC 4,ben_4_372,,,health facility,
ben_7_8901,RC 3,ben_4_235,,,health facility,
ben_7_8902,RC 2,ben_4_240,,,health facility,
ben_7_8903,RC 2,ben_4_456,,,health facility,
ben_7_8904,RC 2,ben_4_456,,,health facility,
ben_7_8905,RC 2,ben_4_534,,,health facility,
ben_7_8906,RC 2,ben_4_534,,,health facility,
ben_7_8907,RC 2,ben_4_534,,,health facility,
ben_7_8908,RC 2,ben_4_534,,,health facility,
ben_7_8909,RC 2,ben_4_536,,,health facility,
ben_7_8910,RC 2,ben_4_536,,,health facility,
ben_7_8911,RC 2,ben_4_536,,,health facility,
ben_7_8912,RC 2,ben_4_536,,,health facility,
ben_7_8913,RC 2,ben_4_536,,,health facility,
ben_7_8914,RC 2,ben_4_44,,,health facility,
ben_7_8915,RC 2,ben_4_44,,,health facility,
ben_7_8916,RC 2,ben_4_44,,,health facility,
ben_7_8917,RC 2,ben_4_98,,,health facility,
ben_7_8918,RC 2,ben_4_98,,,health facility,
ben_7_8919,RC 2,ben_4_98,,,health facility,
ben_7_8920,RC 2,ben_4_15,,,health facility,
ben_7_8921,RC 2,ben_4_15,,,health facility,
ben_7_8922,RC 2,ben_4_15,,,health facility,
ben_7_8923,RC 2,ben_4_15,,,health facility,
ben_7_8924,RC 2,ben_4_15,,,health facility,
ben_7_8925,RC 2,ben_4_448,,,health facility,
ben_7_8926,RC 2,ben_4_448,,,health facility,
ben_7_8927,RC 2,ben_4_372,,,health facility,
ben_7_8928,RC 2,ben_4_372,,,health facility,
ben_7_8929,RC 2,ben_4_372,,,health facility,
ben_7_8930,RC 2,ben_4_28,,,health facility,
ben_7_8931,RC 2,ben_4_28,,,health facility,
ben_7_8932,RC 2,ben_4_28,,,health facility,
ben_7_8933,RC 2,ben_4_28,,,health facility,
ben_7_8934,RC 2,ben_4_240,,,health facility,
ben_7_8935,RC 2,ben_4_99,,,health facility,
ben_7_8936,RC 2,ben_4_99,,,health facility,
ben_7_8937,RC 2,ben_4_99,,,health facility,
ben_7_8938,RC 2,ben_4_99,,,health facility,
ben_7_8939,RC 2,ben_4_509,,,health facility,
ben_7_8940,RC 2,ben_4_509,,,health facility,
ben_7_8941,RC 2,ben_4_509,,,health facility,
ben_7_8942,RC 2,ben_4_509,,,health facility,
ben_7_8943,RC 2,ben_4_509,,,health facility,
ben_7_8944,RC 2,ben_4_102,,,health facility,
ben_7_8945,RC 2,ben_4_102,,,health facility,
ben_7_8946,RC 2,ben_4_372,,,health facility,
ben_7_8947,RC 2,ben_4_102,,,health facility,
ben_7_8948,RC 2,ben_4_102,,,health facility,
ben_7_8949,RC 2,ben_4_102,,,health facility,
ben_7_8950,RC 2,ben_4_102,,,health facility,
ben_7_8951,RC 2,ben_4_102,,,health facility,
ben_7_8952,RC 2,ben_4_102,,,health facility,
ben_7_8953,RC 2,ben_4_102,,,health facility,
ben_7_8954,RC 2,ben_4_240,,,health facility,
ben_7_8955,RC 2,ben_4_99,,,health facility,
ben_7_8956,RC 2,ben_4_28,,,health facility,
ben_7_8957,RC 2,ben_4_28,,,health facility,
ben_7_8958,RC 2,ben_4_28,,,health facility,
ben_7_8959,RC 2,ben_4_28,,,health facility,
ben_7_8960,RC 2,ben_4_102,,,health facility,
ben_7_8961,RC 2,ben_4_372,,,health facility,
ben_7_8962,RC 2,ben_4_372,,,health facility,
ben_7_8963,RC 2,ben_4_458,,,health facility,
ben_7_8964,RC 2,ben_4_161,,,health facility,
ben_7_8965,RC 2,ben_4_161,,,health facility,
ben_7_8966,RC 2,ben_4_161,,,health facility,
ben_7_8967,RC 2,ben_4_499,,,health facility,
ben_7_8968,RC 2,ben_4_499,,,health facility,
ben_7_8969,RC 2,ben_4_499,,,health facility,
ben_7_8970,RC 2,ben_4_499,,,health facility,
ben_7_8971,RC 2,ben_4_499,,,health facility,
ben_7_8972,RC 2,ben_4_67,,,health facility,
ben_7_8973,RC 2,ben_4_67,,,health facility,
ben_7_8974,RC 2,ben_4_67,,,health facility,
ben_7_8975,RC 2,ben_4_67,,,health facility,
ben_7_8976,RC 2,ben_4_161,,,health facility,
ben_7_8977,RC 2,ben_4_67,,,health facility,
ben_7_8978,RC 2,ben_4_211,,,health facility,
ben_7_8979,RC 2,ben_4_211,,,health facility,
ben_7_8980,RC 2,ben_4_211,,,health facility,
ben_7_8981,RC 2,ben_4_211,,,health facility,
ben_7_8982,RC 2,ben_4_211,,,health facility,
ben_7_8983,RC 2,ben_4_211,,,health facility,
ben_7_8984,RC 2,ben_4_211,,,health facility,
ben_7_8985,RC 2,ben_4_482,,,health facility,
ben_7_8986,RC 2,ben_4_482,,,health facility,
ben_7_8987,RC 2,ben_4_482,,,health facility,
ben_7_8988,RC 2,ben_4_482,,,health facility,
ben_7_8989,RC 2,ben_4_482,,,health facility,
ben_7_8990,RC 2,ben_4_67,,,health facility,
ben_7_8991,RC 2,ben_4_456,,,health facility,
ben_7_8992,RC 2,ben_4_161,,,health facility,
ben_7_8993,RC 2,ben_4_58,,,health facility,
ben_7_8994,RC 2,ben_4_458,,,health facility,
ben_7_8995,RC 2,ben_4_458,,,health facility,
ben_7_8996,RC 2,ben_4_35,,,health facility,
ben_7_8997,RC 2,ben_4_35,,,health facility,
ben_7_8998,RC 2,ben_4_35,,,health facility,
ben_7_8999,RC 2,ben_4_35,,,health facility,
ben_7_9000,RC 2,ben_4_35,,,health facility,
ben_7_9001,RC 2,ben_4_459,,,health facility,
ben_7_9002,RC 2,ben_4_459,,,health facility,
ben_7_9003,RC 2,ben_4_459,,,health facility,
ben_7_9004,RC 2,ben_4_459,,,health facility,
ben_7_9005,RC 2,ben_4_36,,,health facility,
ben_7_9006,RC 2,ben_4_58,,,health facility,
ben_7_9007,RC 2,ben_4_36,,,health facility,
ben_7_9008,RC 2,ben_4_36,,,health facility,
ben_7_9009,RC 2,ben_4_6,,,health facility,
ben_7_9010,RC 2,ben_4_6,,,health facility,
ben_7_9011,RC 2,ben_4_6,,,health facility,
ben_7_9012,RC 2,ben_4_6,,,health facility,
ben_7_9013,RC 2,ben_4_6,,,health facility,
ben_7_9014,RC 2,ben_4_28,,,health facility,
ben_7_9015,RC 2,ben_4_28,,,health facility,
ben_7_9016,RC 2,ben_4_28,,,health facility,
ben_7_9017,RC 2,ben_4_28,,,health facility,
ben_7_9018,RC 2,ben_4_458,,,health facility,
ben_7_9019,RC 2,ben_4_58,,,health facility,
ben_7_9020,RC 2,ben_4_36,,,health facility,
ben_7_9021,RC1,ben_4_8,,,health facility,
ben_7_9022,RC1,ben_4_427,,,health facility,
ben_7_9023,RC1,ben_4_427,,,health facility,
ben_7_9024,RC1,ben_4_208,,,health facility,
ben_7_9025,RC1,ben_4_208,,,health facility,
ben_7_9026,RC1,ben_4_43,,,health facility,
ben_7_9027,RC1,ben_4_230,,,health facility,
ben_7_9028,RC1,ben_4_343,,,health facility,
ben_7_9029,RC1,ben_4_343,,,health facility,
ben_7_9030,RC1,ben_4_343,,,health facility,
ben_7_9031,RC1,ben_4_343,,,health facility,
ben_7_9032,RC1,ben_4_343,,,health facility,
ben_7_9033,RC1,ben_4_343,,,health facility,
ben_7_9034,RC1,ben_4_343,,,health facility,
ben_7_9035,RC1,ben_4_343,,,health facility,
ben_7_9036,RC1,ben_4_343,,,health facility,
ben_7_9037,RC1,ben_4_343,,,health facility,
ben_7_9038,RC1,ben_4_334,,,health facility,
ben_7_9039,RC1,ben_4_341,,,health facility,
ben_7_9040,RC1,ben_4_450,,,health facility,
ben_7_9041,RC1,ben_4_477,,,health facility,
ben_7_9042,RC1,ben_4_477,,,health facility,
ben_7_9043,RC1,ben_4_477,,,health facility,
ben_7_9044,RC1,ben_4_477,,,health facility,
ben_7_9045,RC1,ben_4_477,,,health facility,
ben_7_9046,RC1,ben_4_477,,,health facility,
ben_7_9047,RC1,ben_4_477,,,health facility,
ben_7_9048,RC1,ben_4_477,,,health facility,
ben_7_9049,RC1,ben_4_208,,,health facility,
ben_7_9050,RC1,ben_4_64,,,health facility,
ben_7_9051,RC1,ben_4_64,,,health facility,
ben_7_9052,RC1,ben_4_64,,,health facility,
ben_7_9053,RC1,ben_4_22,,,health facility,
ben_7_9054,RC1,ben_4_22,,,health facility,
ben_7_9055,RC1,ben_4_22,,,health facility,
ben_7_9056,RC1,ben_4_339,,,health facility,
ben_7_9057,RC1,ben_4_339,,,health facility,
ben_7_9058,RC1,ben_4_339,,,health facility,
ben_7_9059,RC1,ben_4_339,,,health facility,
ben_7_9060,RC1,ben_4_339,,,health facility,
ben_7_9061,RC1,ben_4_339,,,health facility,
ben_7_9062,RC1,ben_4_451,,,health facility,
ben_7_9063,RC1,ben_4_451,,,health facility,
ben_7_9064,RC1,ben_4_451,,,health facility,
ben_7_9065,RC1,ben_4_477,,,health facility,
ben_7_9066,RC1,ben_4_451,,,health facility,
ben_7_9067,RC1,ben_4_451,,,health facility,
ben_7_9068,RC1,ben_4_451,,,health facility,
ben_7_9069,RC1,ben_4_451,,,health facility,
ben_7_9070,RC1,ben_4_451,,,health facility,
ben_7_9071,RC1,ben_4_451,,,health facility,
ben_7_9072,RC1,ben_4_451,,,health facility,
ben_7_9073,RC1,ben_4_205,,,health facility,
ben_7_9074,RC1,ben_4_64,,,health facility,
ben_7_9075,RC1,ben_4_64,,,health facility,
ben_7_9076,RC1,ben_4_64,,,health facility,
ben_7_9077,RC1,ben_4_64,,,health facility,
ben_7_9078,RC1,ben_4_64,,,health facility,
ben_7_9079,RC1,ben_4_451,,,health facility,
ben_7_9080,RC1,ben_4_76,,,health facility,
ben_7_9081,RC1,ben_4_477,,,health facility,
ben_7_9082,RC1,ben_4_108,,,health facility,
ben_7_9083,RC1,ben_4_137,,,health facility,
ben_7_9084,RC1,ben_4_137,,,health facility,
ben_7_9085,RC1,ben_4_137,,,health facility,
ben_7_9086,RC1,ben_4_137,,,health facility,
ben_7_9087,RC1,ben_4_137,,,health facility,
ben_7_9088,RC1,ben_4_31,,,health facility,
ben_7_9089,RC1,ben_4_31,,,health facility,
ben_7_9090,RC1,ben_4_31,,,health facility,
ben_7_9091,RC1,ben_4_31,,,health facility,
ben_7_9092,RC1,ben_4_481,,,health facility,
ben_7_9093,RC1,ben_4_481,,,health facility,
ben_7_9094,RC1,ben_4_481,,,health facility,
ben_7_9095,RC1,ben_4_481,,,health facility,
ben_7_9096,RC1,ben_4_481,,,health facility,
ben_7_9097,RC1,ben_4_481,,,health facility,
ben_7_9098,RC1,ben_4_481,,,health facility,
ben_7_9099,RC1,ben_4_481,,,health facility,
ben_7_9100,RC1,ben_4_481,,,health facility,
ben_7_9101,RC1,ben_4_243,,,health facility,
ben_7_9102,RC1,ben_4_243,,,health facility,
ben_7_9103,RC1,ben_4_243,,,health facility,
ben_7_9104,RC1,ben_4_243,,,health facility,
ben_7_9105,RC1,ben_4_243,,,health facility,
ben_7_9106,RC1,ben_4_243,,,health facility,
ben_7_9107,RC1,ben_4_168,,,health facility,
ben_7_9108,RC1,ben_4_525,,,health facility,
ben_7_9109,RC1,ben_4_525,,,health facility,
ben_7_9110,RC1,ben_4_525,,,health facility,
ben_7_9111,RC1,ben_4_525,,,health facility,
ben_7_9112,RC1,ben_4_108,,,health facility,
ben_7_9113,RC1,ben_4_108,,,health facility,
ben_7_9114,RC1,ben_4_108,,,health facility,
ben_7_9115,RC1,ben_4_108,,,health facility,
ben_7_9116,RC1,ben_4_451,,,health facility,
ben_7_9117,RC1,ben_4_108,,,health facility,
ben_7_9118,RC1,ben_4_108,,,health facility,
ben_7_9119,RC1,ben_4_138,,,health facility,
ben_7_9120,RC1,ben_4_138,,,health facility,
ben_7_9121,RC1,ben_4_138,,,health facility,
ben_7_9122,RC1,ben_4_138,,,health facility,
ben_7_9123,RC1,ben_4_138,,,health facility,
ben_7_9124,RC1,ben_4_477,,,health facility,
ben_7_9125,RC1,ben_4_138,,,health facility,
ben_7_9126,RC1,ben_4_328,,,health facility,
ben_7_9127,RC1,ben_4_328,,,health facility,
ben_7_9128,RC1,ben_4_525,,,health facility,
ben_7_9129,RC1,ben_4_328,,,health facility,
ben_7_9130,RC1,ben_4_328,,,health facility,
ben_7_9131,RC1,ben_4_328,,,health facility,
ben_7_9132,RC1,ben_4_525,,,health facility,
ben_7_9133,RC1,ben_4_328,,,health facility,
ben_7_9134,RC1,ben_4_525,,,health facility,
ben_7_9135,RC1,ben_4_328,,,health facility,
ben_7_9136,RC1,ben_4_328,,,health facility,
ben_7_9137,RC1,ben_4_525,,,health facility,
ben_7_9138,RC1,ben_4_22,,,health facility,
ben_7_9139,RC1,ben_4_76,,,health facility,
ben_7_9140,RC1,ben_4_76,,,health facility,
ben_7_9141,RC1,ben_4_254,,,health facility,
ben_7_9142,RC1,ben_4_343,,,health facility,
ben_7_9143,RC1,ben_4_343,,,health facility,
ben_7_9144,RC1,ben_4_343,,,health facility,
ben_7_9145,RC1,ben_4_343,,,health facility,
ben_7_9146,RC1,ben_4_343,,,health facility,
ben_7_9147,RC1,ben_4_343,,,health facility,
ben_7_9148,RC1,ben_4_481,,,health facility,
ben_7_9149,RC1,ben_4_481,,,health facility,
ben_7_9150,RC1,ben_4_328,,,health facility,
ben_7_9151,RC1,ben_4_452,,,health facility,
ben_7_9152,RC1,ben_4_452,,,health facility,
ben_7_9153,RC1,ben_4_26,,,health facility,
ben_7_9154,RC1,ben_4_26,,,health facility,
ben_7_9155,RC1,ben_4_26,,,health facility,
ben_7_9156,RC1,ben_4_26,,,health facility,
ben_7_9157,RC1,ben_4_445,,,health facility,
ben_7_9158,RC1,ben_4_8,,,health facility,
ben_7_9159,RC1,ben_4_8,,,health facility,
ben_7_9160,RC1,ben_4_8,,,health facility,
ben_7_9161,RC1,ben_4_430,,,health facility,
ben_7_9162,RC1,ben_4_430,,,health facility,
ben_7_9163,RC1,ben_4_248,,,health facility,
ben_7_9164,RC1,ben_4_506,,,health facility,
ben_7_9165,RC1,ben_4_269,,,health facility,
ben_7_9166,RC1,ben_4_48,,,health facility,
ben_7_9167,RC1,ben_4_343,,,health facility,
ben_7_9168,RC1,ben_4_343,,,health facility,
ben_7_9169,RC1,ben_4_307,,,health facility,
ben_7_9170,RC1,ben_4_307,,,health facility,
ben_7_9171,RC1,ben_4_40,,,health facility,
ben_7_9172,RC1,ben_4_40,,,health facility,
ben_7_9173,RC1,ben_4_40,,,health facility,
ben_7_9174,RC1,ben_4_40,,,health facility,
ben_7_9175,RC1,ben_4_40,,,health facility,
ben_7_9176,RC1,ben_4_40,,,health facility,
ben_7_9177,RC1,ben_4_40,,,health facility,
ben_7_9178,RC1,ben_4_40,,,health facility,
ben_7_9179,RC1,ben_4_234,,,health facility,
ben_7_9180,RC1,ben_4_234,,,health facility,
ben_7_9181,RC1,ben_4_234,,,health facility,
ben_7_9182,RC1,ben_4_234,,,health facility,
ben_7_9183,RC1,ben_4_121,,,health facility,
ben_7_9184,RC1,ben_4_171,,,health facility,
ben_7_9185,RC1,ben_4_185,,,health facility,
ben_7_9186,RC1,ben_4_44,,,health facility,
ben_7_9187,RC1,ben_4_337,,,health facility,
ben_7_9188,RC1,ben_4_337,,,health facility,
ben_7_9189,RC1,ben_4_307,,,health facility,
ben_7_9190,RC1,ben_4_307,,,health facility,
ben_7_9191,RC1,ben_4_307,,,health facility,
ben_7_9192,RC1,ben_4_307,,,health facility,
ben_7_9193,RC1,ben_4_307,,,health facility,
ben_7_9194,RC1,ben_4_307,,,health facility,
ben_7_9195,RC1,ben_4_307,,,health facility,
ben_7_9196,RC1,ben_4_307,,,health facility,
ben_7_9197,RC1,ben_4_13,,,health facility,
ben_7_9198,RC1,ben_4_80,,,health facility,
ben_7_9199,RC1,ben_4_80,,,health facility,
ben_7_9200,RC1,ben_4_440,,,health facility,
ben_7_9201,RC1,ben_4_197,,,health facility,
ben_7_9202,RC1,ben_4_197,,,health facility,
ben_7_9203,RC1,ben_4_209,,,health facility,
ben_7_9204,RC1,ben_4_209,,,health facility,
ben_7_9205,RC1,ben_4_209,,,health facility,
ben_7_9206,RC1,ben_4_209,,,health facility,
ben_7_9207,RC1,ben_4_541,,,health facility,
ben_7_9208,RC1,ben_4_43,,,health facility,
ben_7_9209,RC1,ben_4_43,,,health facility,
ben_7_9210,RC1,ben_4_340,,,health facility,
ben_7_9211,RC1,ben_4_340,,,health facility,
ben_7_9212,RC1,ben_4_340,,,health facility,
ben_7_9213,RC1,ben_4_197,,,health facility,
ben_7_9214,RC1,ben_4_340,,,health facility,
ben_7_9215,RC1,ben_4_340,,,health facility,
ben_7_9216,RC1,ben_4_409,,,health facility,
ben_7_9217,RC1,ben_4_409,,,health facility,
ben_7_9218,RC1,ben_4_409,,,health facility,
ben_7_9219,RC1,ben_4_409,,,health facility,
ben_7_9220,RC1,ben_4_341,,,health facility,
ben_7_9221,RC1,ben_4_341,,,health facility,
ben_7_9222,RC1,ben_4_341,,,health facility,
ben_7_9223,RC1,ben_4_341,,,health facility,
ben_7_9224,RC1,ben_4_341,,,health facility,
ben_7_9225,RC1,ben_4_254,,,health facility,
ben_7_9226,RC1,ben_4_254,,,health facility,
ben_7_9227,RC1,ben_4_340,,,health facility,
ben_7_9228,RC1,ben_4_168,,,health facility,
ben_7_9229,RC1,ben_4_197,,,health facility,
ben_7_9230,RC1,ben_4_450,,,health facility,
ben_7_9231,RC1,ben_4_221,,,health facility,
ben_7_9232,RC1,ben_4_295,,,health facility,
ben_7_9233,RC1,ben_4_32,,,health facility,
ben_7_9234,RC1,ben_4_257,,,health facility,
ben_7_9235,RC1,ben_4_305,,,health facility,
ben_7_9236,RC1,ben_4_28,,,health facility,
ben_7_9237,RC1,ben_4_541,,,health facility,
ben_7_9238,RC1,ben_4_541,,,health facility,
ben_7_9239,RC1,ben_4_541,,,health facility,
ben_7_9240,RC1,ben_4_76,,,health facility,
ben_7_9241,RC1,ben_4_76,,,health facility,
ben_7_9242,RC1,ben_4_76,,,health facility,
ben_7_9243,RC1,ben_4_197,,,health facility,
ben_7_9244,RC1,ben_4_76,,,health facility,
ben_7_9245,RC1,ben_4_76,,,health facility,
ben_7_9246,RC1,ben_4_76,,,health facility,
ben_7_9247,RC1,ben_4_76,,,health facility,
ben_7_9248,RC1,ben_4_76,,,health facility,
ben_7_9249,RC1,ben_4_450,,,health facility,
ben_7_9250,RC1,ben_4_434,,,health facility,
